time_Y_m_d,shoreline
2012-04-24,67.093
2012-04-25,61.518
2012-04-27,56.214
2012-04-28,59.213
2012-04-29,60.497
2012-04-30,60.857
2012-04-30,61.304
2012-05-01,65.557
2012-05-03,63.609
2012-05-04,66.366
2012-05-09,53.447
2012-05-13,59.714
2012-05-14,61.133
2012-05-14,60.919
2012-05-15,59.987
2012-05-15,60.287
2012-05-16,62.32
2012-05-17,63.385
2012-05-22,62.224
2012-05-25,69.537
2012-05-25,69.419
2012-05-26,68.131
2012-05-28,61.609
2012-05-29,64.397
2012-05-29,64.056
2012-05-30,61.6
2012-05-30,61.305
2012-05-31,59.254
2012-05-31,59.009
2012-06-10,61.367
2012-06-11,62.59
2012-06-14,64.996
2012-06-16,62.622
2012-06-17,66.291
2012-06-21,55.574
2012-06-22,61.485
2012-06-25,65.096
2012-06-25,64.573
2012-06-26,60.88
2012-06-26,60.691
2012-06-27,60.508
2012-06-28,64.505
2012-06-29,63.877
2012-07-02,63.91
2012-07-03,63.03
2012-07-07,59.695
2012-07-08,58.463
2012-07-08,58.933
2012-07-09,62.633
2012-07-10,65.076
2012-07-11,65.617
2012-07-11,65.363
2012-07-12,63.727
2012-07-12,63.699
2012-07-13,63.547
2012-07-14,63.622
2012-07-17,61.68
2012-07-19,57.225
2012-07-19,57.606
2012-07-24,51.646
2012-07-25,52.836
2012-07-26,55.774
2012-07-27,57.095
2012-07-28,58.236
2012-07-29,55.138
2012-07-30,47.869
2012-07-31,51.518
2012-08-02,54.505
2012-08-03,55.954
2012-08-04,53.659
2012-08-08,58.608
2012-08-11,57.977
2012-08-11,57.664
2012-08-12,55.424
2012-08-12,55.114
2012-08-13,53.306
2012-08-16,61.011
2012-08-21,61.5
2012-08-21,61.535
2012-08-22,61.905
2012-08-22,62.376
2012-09-04,53.775
2012-09-05,55.687
2012-09-07,59.981
2012-09-10,61.397
2012-09-10,61.784
2012-09-11,64.062
2012-09-11,64.026
2012-09-12,63.448
2012-09-12,63.227
2012-09-15,63.722
2012-09-15,61.354
2012-09-16,55.342
2012-09-17,54.855
2012-09-18,54.848
2012-09-19,58.147
2012-09-29,56.664
2012-10-01,56.262
2012-10-02,61.601
2012-10-05,65.94
2012-10-06,63.911
2012-10-08,66.374
2012-10-11,68.438
2012-10-12,68.334
2012-10-15,74.312
2012-10-19,69.371
2012-10-20,67.512
2012-10-23,69.077
2012-10-24,68.235
2012-10-24,68.73
2012-10-25,70.816
2012-10-25,70.313
2012-10-26,66.09
2012-10-27,58.289
2012-10-27,57.582
2012-10-28,59.535
2012-10-29,65.339
2012-10-31,59.47
2012-11-02,64.31
2012-11-02,64.873
2012-11-20,71.343
2012-11-24,67.981
2012-11-25,67.289
2012-11-27,73.321
2012-11-28,69.698
2012-11-28,69.077
2012-11-29,68.275
2012-11-30,69.808
2012-12-05,66.932
2012-12-06,66.856
2012-12-11,64.8
2012-12-12,63.558
2012-12-13,67.455
2012-12-14,65.194
2012-12-15,67.305
2012-12-16,70.211
2012-12-17,67.619
2012-12-19,62.772
2012-12-21,63.836
2012-12-21,63.632
2012-12-22,63.07
2012-12-23,64.919
2012-12-24,61.779
2012-12-24,60.99
2012-12-24,60.904
2012-12-25,60.534
2012-12-25,60.479
2012-12-25,60.493
2012-12-26,60.567
2012-12-28,61.058
2012-12-28,61.728
2012-12-29,64.78
2012-12-30,67.283
2012-12-30,67.909
2013-01-02,64.129
2013-01-05,67.364
2013-01-05,66.659
2013-01-06,63.056
2013-01-06,61.804
2013-01-07,57.774
2013-01-08,69.382
2013-01-09,70.566
2013-01-10,65.483
2013-01-10,64.879
2013-01-12,69.116
2013-01-14,64.259
2013-01-15,65.163
2013-01-20,70.379
2013-01-23,65.282
2013-01-24,65.317
2013-01-24,65.721
2013-01-25,66.271
2013-01-25,66.593
2013-01-26,67.132
2013-01-26,66.39
2013-01-28,64.568
2013-01-30,66.541
2013-02-02,63.585
2013-02-02,63.341
2013-02-16,68.734
2013-02-17,70.594
2013-02-18,70.922
2013-02-19,70.504
2013-02-19,70.706
2013-02-20,71.876
2013-02-21,71.73
2013-02-22,71.485
2013-02-22,71.241
2013-02-23,68.256
2013-02-23,67.86
2013-02-24,65.883
2013-02-24,66.484
2013-02-25,67.9
2013-02-25,68.567
2013-02-26,69.691
2013-03-01,64.945
2013-03-02,64.542
2013-03-07,65.043
2013-03-10,58.091
2013-03-11,61.928
2013-03-12,63.023
2013-03-18,63.386
2013-03-20,67.259
2013-03-22,74.025
2013-03-23,72.41
2013-03-24,67.681
2013-03-27,66.803
2013-03-29,65.563
2013-04-03,65.856
2013-04-04,69.364
2013-04-05,65.182
2013-04-06,64.702
2013-04-10,66.288
2013-04-12,68.385
2013-04-16,59.734
2013-04-17,58.713
2013-04-17,59.009
2013-04-18,61.104
2013-04-19,62.036
2013-04-19,62.13
2013-04-20,62.977
2013-04-20,62.943
2013-04-21,62.448
2013-04-22,62.944
2013-04-23,65.846
2013-04-26,71.032
2013-04-29,67.558
2013-04-30,69.319
2013-05-01,68.78
2013-05-01,68.477
2013-05-02,66.743
2013-05-03,68.72
2013-05-08,66.469
2013-05-08,67.894
2013-05-11,64.173
2013-05-13,65.155
2013-05-14,66.34
2013-05-14,66.472
2013-05-16,63.503
2013-05-17,64.096
2013-05-19,63.539
2013-05-19,63.54
2013-05-20,64.32
2013-05-20,64.876
2013-05-23,71.451
2013-05-26,58.672
2013-05-27,59.444
2013-05-28,66.844
2013-06-02,67.687
2013-06-03,67.006
2013-06-04,60.335
2013-06-05,56.61
2013-06-10,60.135
2013-06-11,56.774
2013-06-13,60.094
2013-06-14,60.589
2013-06-14,61.294
2013-06-15,66.099
2013-06-16,59.898
2013-06-17,57.865
2013-06-18,58.637
2013-06-19,58.672
2013-06-19,58.555
2013-07-01,66.98
2013-07-06,61.301
2013-07-08,64.603
2013-07-11,66.242
2013-07-12,65.379
2013-07-12,65.264
2013-07-15,66.551
2013-07-15,66.316
2013-07-16,66.212
2013-07-17,71.882
2013-07-18,70.65
2013-07-19,67.742
2013-07-20,67.479
2013-07-21,64.762
2013-07-27,62.776
2013-07-28,63.408
2013-07-28,63.566
2013-07-29,64.462
2013-07-30,63.245
2013-07-31,64.04
2013-08-01,63.709
2013-08-01,63.124
2013-08-02,59.744
2013-08-02,59.761
2013-08-03,59.852
2013-08-05,57.716
2013-08-06,58.584
2013-08-07,60.498
2013-08-08,65.971
2013-08-11,51.575
2013-08-12,64.54
2013-08-13,61.813
2013-08-14,65.625
2013-08-15,67.053
2013-08-16,64.327
2013-08-20,60.847
2013-08-23,58.342
2013-08-24,61.543
2013-08-28,64.796
2013-08-31,62.528
2013-08-31,62.333
2013-09-01,61.313
2013-09-01,61.386
2013-09-02,61.774
2013-09-04,59.145
2013-09-09,65.483
2013-09-10,62.776
2013-09-10,63.209
2013-09-20,59.58
2013-10-22,66.25
2013-10-25,64.8
2013-10-25,64.857
2013-10-26,65.188
2013-10-28,68.577
2013-10-31,62.996
2013-11-01,62.277
2013-11-02,60.736
2013-11-03,65.013
2013-11-04,64.821
2013-11-04,65.331
2013-11-25,64.11
2013-11-26,63.54
2013-11-27,63.461
2013-11-28,61.926
2013-11-30,64.5
2013-11-30,65.581
2013-12-01,68.019
2013-12-04,63.171
2013-12-09,60.839
2013-12-13,66.791
2013-12-14,63.58
2013-12-17,63.742
2013-12-19,63.096
2013-12-19,63.004
2013-12-22,65.85
2013-12-22,66.014
2013-12-25,67.756
2013-12-25,67.519
2013-12-26,66.519
2013-12-28,65.977
2013-12-29,61.821
2013-12-30,61.687
2013-12-31,60.185
